"brand","model","processor_brand","processor_name","processor_gnrtn","ram_gb","ram_type","ssd","hdd","os","os_bit","graphic_card_gb","weight","display_size","warranty","Touchscreen","msoffice","latest_price","old_price","discount","star_rating","ratings","reviews"
"asus","ASUS","Intel","Pentium Quad","11th",8,"LPDDR4X",256,0,"Windows","64-bit",0,"Casual",13.3,1,"Yes","No",762.87,956.64,20,0,0,0
"asus","Celeron","Intel","Celeron Dual","10th",4,"DDR4",0,1024,"Windows","64-bit",0,"Casual",15.6,1,"No","No",290.54,326.87,11,3.8,15279,1947
"asus","Chromebook","Intel","Celeron Dual","10th",4,"LPDDR4",0,512,"Windows","32-bit",0,"Casual",15.6,0,"No","No",217.88,266.32,18,3.6,1180,148
"asus","Chromebook","Intel","Celeron Dual","10th",4,"LPDDR4",0,512,"Windows","32-bit",0,"Casual",15.6,0,"No","No",248.15,302.65,18,3.9,637,91
"asus","Chromebook","Intel","Celeron Dual","10th",4,"LPDDR4",0,512,"Windows","32-bit",0,"Casual",15.6,0,"No","No",260.26,314.76,17,3.9,818,113
"asus","Chromebook","Intel","Celeron Dual","10th",4,"LPDDR4",0,512,"Windows","32-bit",0,"Casual",15.6,0,"No","No",284.49,363.21,21,4.2,632,92
"asus","Chromebook","Intel","Celeron Dual","10th",4,"LPDDR4",0,512,"Windows","32-bit",0,"Casual",15.6,0,"No","No",290.54,363.21,20,4.1,974,170
"asus","Chromebook","Intel","Celeron Dual","10th",4,"LPDDR4",0,512,"Windows","32-bit",0,"Casual",15.6,0,"No","No",302.65,375.32,19,4.2,502,93
"asus","Chromebook","Intel","Celeron Dual","10th",4,"LPDDR4",0,512,"Windows","64-bit",0,"Casual",15.6,0,"No","No",229.99,278.43,17,3.6,197,25
"asus","Commercial","Intel","Core i3","10th",4,"DDR4",256,0,"Windows","32-bit",0,"Casual",15.6,0,"No","No",484.32,581.2,16,0,0,0
"asus","EeeBook","Intel","Celeron Dual","10th",4,"DDR4",0,512,"Windows","32-bit",0,"Casual",15.6,0,"No","No",266.32,314.76,15,3.5,31,3
"asus","EeeBook","Intel","Celeron Dual","10th",4,"DDR4",0,512,"Windows","64-bit",0,"Casual",15.6,0,"No","No",278.43,338.99,17,0,0,0
"asus","EeeBook","Intel","Celeron Dual","10th",4,"DDR4",0,512,"Windows","64-bit",0,"Casual",15.6,0,"No","No",278.43,338.99,17,0,0,0
"asus","EeeBook","Intel","Pentium Silver","10th",4,"DDR4",256,0,"Windows","64-bit",0,"ThinNlight",15.6,0,"No","No",387.43,496.43,21,3.8,5,0
"asus","ExpertBook","Intel","Core i3","10th",4,"DDR4",0,1024,"Windows","64-bit",0,"Casual",15.6,0,"No","No",419.63,508.54,17,2.3,3,0
"asus","ExpertBook","Intel","Core i3","10th",4,"DDR4",256,1024,"Windows","64-bit",0,"Casual",15.6,0,"No","No",496.43,629.65,21,0,0,0
"asus","ExpertBook","Intel","Core i3","11th",4,"DDR4",256,0,"Windows","64-bit",0,"Casual",15.6,0,"No","No",435.87,520.65,16,0,0,0
"asus","ExpertBook","Intel","Core i5","10th",8,"DDR4",0,1024,"Windows","32-bit",2,"Casual",14,0,"No","No",712.11,944.53,24,0,0,0
"asus","ExpertBook","Intel","Core i5","10th",8,"DDR4",0,1024,"Windows","64-bit",0,"Casual",14,0,"No","No",690.2,859.76,19,0,0,0
"asus","ExpertBook","Intel","Core i5","10th",8,"DDR4",0,1024,"Windows","64-bit",0,"Casual",15.6,0,"No","No",741.78,835.53,11,0,0,0
"asus","ExpertBook","Intel","Core i5","10th",8,"DDR4",0,1024,"Windows","64-bit",2,"Casual",15.6,0,"No","No",1017.2,0,0,0,0,0
"asus","ExpertBook","Intel","Core i5","10th",8,"DDR4",512,0,"Windows","32-bit",2,"Casual",15.6,0,"No","No",847.64,0,0,0,0,0
"asus","ExpertBook","Intel","Core i5","10th",8,"DDR4",512,0,"Windows","64-bit",2,"Casual",15.6,0,"No","No",1053.53,0,0,0,0,0
"asus","ExpertBook","Intel","Core i5","10th",8,"LPDDR3",512,0,"Windows","64-bit",0,"Casual",16,0,"No","No",1029.31,1719.63,40,0,0,0
"asus","ExpertBook","Intel","Core i5","10th",8,"LPDDR3",512,0,"Windows","64-bit",0,"Casual",16,0,"No","No",1608.21,2095.07,23,0,0,0
"asus","ExpertBook","Intel","Core i7","10th",16,"DDR4",0,1024,"Windows","64-bit",2,"Casual",15.6,0,"No","No",1138.31,0,0,0,0,0
"asus","ExpertBook","Intel","Core i7","10th",16,"LPDDR3",1024,0,"Windows","64-bit",0,"Casual",16,0,"No","No",1877.07,2095.07,10,5,3,0
"asus","ExpertBook","Intel","Core i7","10th",16,"LPDDR3",1024,0,"Windows","64-bit",0,"Casual",16,0,"No","No",2010.29,2458.4,18,0,0,0
"asus","ExpertBook","Intel","Core i7","10th",16,"LPDDR3",1024,0,"Windows","64-bit",0,"Casual",16,0,"No","No",2034.52,2458.4,17,0,0,0
"asus","ExpertBook","Intel","Core i7","10th",16,"LPDDR3",2048,0,"Windows","64-bit",0,"Casual",16,0,"No","No",2833.84,0,0,0,0,0
"asus","F17","Intel","Core i5","11th",8,"DDR4",1024,0,"Windows","64-bit",4,"Casual",16,0,"No","No",1023.37,1271.65,19,4.3,3,0
"asus","Intel","Intel","Core i5","11th",8,"DDR4",512,0,"Windows","64-bit",0,"Casual",13.3,1,"Yes","Yes",1029.31,1404.75,26,3.9,17,2
"asus","VivoBook","Intel","Core i3","10th",4,"DDR4",0,1024,"Windows","32-bit",0,"ThinNlight",15.6,0,"No","No",411.65,484.32,15,3.7,43,7
"asus","VivoBook","Intel","Core i3","10th",4,"DDR4",0,1024,"Windows","32-bit",0,"ThinNlight",15.6,0,"No","No",431.03,556.98,22,3.4,12,1
"asus","VivoBook","Intel","Core i3","10th",4,"DDR4",512,0,"Windows","64-bit",0,"ThinNlight",15.6,1,"No","Yes",484.32,605.43,20,4.3,2551,297
"asus","VivoBook","Intel","Core i3","10th",4,"DDR4",512,0,"Windows","64-bit",0,"ThinNlight",15.6,1,"No","Yes",520.65,617.54,15,4.4,1869,234
"asus","VivoBook","Intel","Core i3","11th",4,"DDR4",256,0,"Windows","32-bit",0,"Casual",15.6,0,"No","No",508.54,641.76,20,0,0,0
"asus","VivoBook","Intel","Core i3","11th",4,"DDR4",256,0,"Windows","32-bit",0,"Casual",15.6,0,"No","No",587.26,714.42,17,0,0,0
"asus","VivoBook","Intel","Core i3","11th",4,"DDR4",256,0,"Windows","64-bit",0,"ThinNlight",14,0,"No","No",416.97,605.43,31,4.1,37,6
"asus","VivoBook","Intel","Core i3","11th",8,"DDR4",0,1024,"Windows","32-bit",0,"Casual",15.6,0,"No","No",502.6,629.65,20,3,4,0
"asus","VivoBook","Intel","Core i3","11th",8,"DDR4",256,0,"Windows","64-bit",0,"ThinNlight",15.6,1,"No","No",460.09,641.76,28,4.3,284,39
"asus","VivoBook","Intel","Core i5","10th",8,"DDR4",256,1024,"Windows","32-bit",2,"Casual",14,0,"No","No",714.42,823.42,13,5,1,1
"asus","VivoBook","Intel","Core i5","10th",8,"DDR4",512,0,"Windows","64-bit",0,"ThinNlight",15.6,1,"No","Yes",581.2,762.87,23,4.3,1625,152
"asus","VivoBook","Intel","Core i5","10th",8,"DDR4",512,0,"Windows","64-bit",2,"ThinNlight",15.6,1,"No","No",605.43,787.09,23,4.1,45,3
"asus","VivoBook","Intel","Core i5","11th",16,"DDR4",256,1024,"Windows","64-bit",0,"ThinNlight",17.3,0,"No","No",714.42,1041.42,31,4.8,6,1
"asus","VivoBook","Intel","Core i5","11th",16,"DDR4",512,0,"Windows","64-bit",0,"ThinNlight",17.3,0,"No","No",726.54,1005.09,27,3.3,3,0
"asus","VivoBook","Intel","Core i5","11th",8,"DDR4",512,0,"Windows","64-bit",0,"ThinNlight",14,0,"No","No",702.31,859.76,18,0,0,0
"asus","VivoBook","Intel","Core i7","10th",16,"DDR4",1024,0,"Windows","64-bit",6,"Casual",16,1,"Yes","No",2724.84,3306.16,17,4.7,9,0
"asus","VivoBook","Intel","Core i7","11th",16,"DDR4",1024,0,"Windows","32-bit",6,"Casual",16,0,"No","No",1465.18,1816.63,19,0,0,0
"asus","VivoBook","Intel","Core i7","11th",16,"DDR4",256,1024,"Windows","32-bit",0,"ThinNlight",16,0,"No","No",999.15,1198.86,16,0,0,0
"asus","VivoBook","Intel","Core i7","11th",16,"LPDDR4X",512,0,"Windows","64-bit",0,"ThinNlight",16,0,"Yes","No",1332.08,1634.86,18,0,0,0
"asus","VivoBook","Intel","Core i9","10th",16,"DDR4",1024,0,"Windows","64-bit",6,"Casual",16,1,"Yes","No",3269.83,3960.16,17,4.8,8,1
"asus","Pentium","Intel","Pentium Quad","10th",4,"DDR4",0,1024,"Windows","64-bit",0,"Casual",15.6,1,"No","No",314.76,375.32,16,3.8,2736,350
"asus","Pentium","Intel","Pentium Quad","10th",4,"DDR4",0,1024,"Windows","64-bit",0,"Casual",15.6,1,"No","No",314.76,485.75,35,3.7,4741,658
"asus","Pentium","Intel","Pentium Quad","11th",4,"DDR4",128,0,"Windows","32-bit",0,"Casual",14,0,"Yes","No",703.65,841.71,16,0,0,0
"asus","Pentium","Intel","Pentium Quad","10th",4,"LPDDR4",0,1024,"Windows","64-bit",0,"Casual",15.6,0,"No","No",338.99,411.65,17,0,0,0
"asus","Pro","Intel","Core i5","8th",8,"DDR4",0,1024,"Windows","64-bit",0,"ThinNlight",15.6,0,"No","No",992.98,0,0,0,0,0
"asus","Pro","Intel","Core i5","8th",8,"DDR4",512,0,"Windows","64-bit",0,"ThinNlight",16,0,"No","No",1041.42,1077.75,3,0,0,0
"asus","Pro","Intel","Core i7","8th",16,"DDR4",256,1024,"Windows","64-bit",0,"ThinNlight",15.6,0,"No","No",1197.92,0,0,0,0,0
"asus","ROG","AMD","Ryzen 7","11th",4,"DDR4",1024,0,"Windows","64-bit",0,"Casual",16,1,"No","Yes",920.43,1537.97,40,5,1,1
"asus","ROG","AMD","Ryzen 7","11th",4,"DDR4",1024,0,"Windows","64-bit",0,"Casual",16,1,"No","Yes",932.42,1416.86,34,0,0,0
"asus","ROG","AMD","Ryzen 7","11th",4,"DDR5",1024,0,"Windows","32-bit",4,"Casual",16,1,"No","No",1392.64,1768.08,21,0,0,0
"asus","ROG","AMD","Ryzen 7","11th",4,"DDR5",1024,0,"Windows","64-bit",4,"Casual",16,0,"No","No",1368.41,1731.74,20,0,0,0
"asus","ROG","AMD","Ryzen 7","11th",4,"DDR5",512,0,"Windows","32-bit",4,"Casual",16,1,"No","No",1356.3,1610.63,15,0,0,0
"asus","ROG","AMD","Ryzen 7","11th",4,"DDR5",512,0,"Windows","64-bit",4,"Casual",16,0,"No","No",1295.75,1610.63,19,0,0,0
"asus","ROG","AMD","Ryzen 7","11th",4,"LPDDR4X",1024,0,"Windows","64-bit",4,"Casual",16,1,"Yes","No",1210.97,1973.96,38,4.4,77,15
"asus","ROG","AMD","Ryzen 7","11th",8,"DDR4",512,0,"Windows","64-bit",4,"Casual",15.6,0,"No","No",871.87,1101.97,20,4.5,144,16
"asus","ROG","AMD","Ryzen 7","11th",8,"DDR4",512,0,"Windows","64-bit",4,"Casual",15.6,0,"No","No",871.87,1101.97,20,4.5,1810,235
"asus","ROG","AMD","Ryzen 7","11th",8,"LPDDR4X",1024,0,"Windows","64-bit",4,"Casual",14,0,"No","No",883.98,1501.63,41,4.6,198,24
"asus","ROG","AMD","Ryzen 9","10th",16,"DDR4",1024,0,"Windows","32-bit",0,"Casual",15.6,1,"No","No",1877.07,2518.95,25,4.6,194,42
"asus","ROG","AMD","Ryzen 9","11th",16,"DDR4",1024,0,"Windows","64-bit",4,"Casual",15.6,0,"No","No",1392.64,1973.96,29,4.6,28,4
"asus","ROG","AMD","Ryzen 9","11th",16,"DDR4",1024,0,"Windows","64-bit",6,"Casual",15.6,1,"No","No",1646.97,2228.29,26,0,0,0
"asus","ROG","AMD","Ryzen 9","11th",16,"DDR4",1024,0,"Windows","64-bit",6,"Casual",15.6,1,"No","Yes",1574.3,2276.73,30,4.3,204,35
"asus","ROG","AMD","Ryzen 9","10th",16,"DDR4",1024,0,"Windows","64-bit",8,"Casual",15.6,1,"No","Yes",2422.07,3148.72,23,4.7,9,2
"asus","ROG","AMD","Ryzen 9","11th",16,"LPDDR4X",1024,0,"Windows","64-bit",4,"Casual",13.4,1,"Yes","Yes",1392.64,2131.4,34,4.3,32,6
"asus","Rog","AMD","Ryzen 9","11th",4,"DDR4",1024,0,"Windows","64-bit",0,"Casual",16,1,"No","No",1574.3,2022.41,22,0,0,0
"asus","ROG","AMD","Ryzen 9","11th",4,"DDR4",1024,0,"Windows","64-bit",0,"Casual",16,1,"No","No",1646.97,2095.07,21,0,0,0
"asus","ROG","AMD","Ryzen 9","10th",4,"DDR4",1024,0,"Windows","64-bit",0,"Casual",16,1,"No","No",1755.96,2361.51,25,0,0,0
"asus","ROG","AMD","Ryzen 9","11th",4,"DDR4",1024,0,"Windows","64-bit",6,"Casual",16,0,"No","No",1719.63,2300.96,25,4.2,61,13
"asus","ROG","AMD","Ryzen 9","11th",4,"LPDDR4X",1024,0,"Windows","64-bit",4,"Casual",16,1,"Yes","No",1392.64,2204.07,36,4.7,14,1
"asus","ROG","AMD","Ryzen 9","11th",4,"LPDDR4X",1024,0,"Windows","64-bit",4,"Casual",16,1,"Yes","Yes",1513.75,2131.4,28,5,3,0
"asus","ROG","AMD","Ryzen 9","11th",4,"LPDDR4X",1024,0,"Windows","64-bit",4,"Casual",16,1,"Yes","Yes",1513.75,2361.51,35,4.2,44,12
"asus","ROG","AMD","Ryzen 9","10th",4,"LPDDR4X",1024,0,"Windows","64-bit",4,"Casual",16,1,"Yes","Yes",1731.74,2446.29,29,4,4,1
"asus","ROG","AMD","Ryzen 9","10th",4,"LPDDR4X",1024,0,"Windows","64-bit",4,"Casual",16,1,"Yes","Yes",2845.95,4250.82,33,0,0,0
"asus","ROG","Intel","Core i5","10th",8,"DDR4",1024,0,"Windows","64-bit",4,"Casual",15.6,1,"No","No",944.53,1816.52,48,4.5,187,26
"asus","ROG","Intel","Core i5","10th",8,"DDR4",1024,0,"Windows","64-bit",4,"Casual",16,0,"No","No",1005.09,1307.86,23,4.5,844,118
"asus","ROG","Intel","Core i5","10th",8,"DDR4",512,0,"Windows","64-bit",4,"Casual",15.6,0,"No","No",920.31,1235.19,25,4.6,1365,137
"asus","ROG","Intel","Core i5","10th",8,"LPDDR4",0,512,"DOS","32-bit",4,"Casual",16,0,"No","No",1285.78,1465.3,12,4.5,1881,241
"asus","ROG","Intel","Core i7","10th",16,"DDR4",1024,0,"Windows","64-bit",8,"Casual",16,0,"No","No",2845.95,3935.93,27,0,0,0
"asus","ROG","Intel","Core i7","10th",16,"LPDDR4X",0,512,"DOS","32-bit",6,"Casual",16,0,"No","No",1774.13,0,0,3,2,1
"asus","ROG","Intel","Core i9","12th",16,"DDR5",1024,0,"Windows","64-bit",6,"Casual",16,0,"No","No",3633.16,4565.7,20,0,0,0
"asus","Ryzen","AMD","Ryzen 3","10th",4,"DDR4",256,0,"Windows","64-bit",0,"ThinNlight",15.6,1,"No","No",408.02,460.09,11,4.2,170,26
"asus","Ryzen","AMD","Ryzen 3","10th",8,"DDR4",256,0,"Windows","64-bit",0,"ThinNlight",15.6,1,"No","No",435.87,569.09,23,4.3,2886,375
"asus","Ryzen","AMD","Ryzen 5","11th",4,"DDR4",256,1024,"Windows","64-bit",0,"ThinNlight",14,1,"No","Yes",909.53,914.38,0,0,0,0
"asus","Ryzen","AMD","Ryzen 5","11th",4,"DDR4",512,0,"Windows","64-bit",0,"ThinNlight",15.6,1,"No","Yes",605.43,787.09,23,4.5,14,2
"asus","Ryzen","AMD","Ryzen 5","11th",8,"DDR4",512,0,"Windows","32-bit",0,"ThinNlight",15.6,1,"No","Yes",604.21,847.64,28,4.7,6,1
"asus","Ryzen","AMD","Ryzen 7","11th",16,"DDR4",512,0,"Windows","64-bit",0,"Casual",14,1,"No","No",968.75,1574.3,38,0,0,0
"asus","Ryzen","AMD","Ryzen 7","11th",16,"DDR4",512,0,"Windows","64-bit",4,"Casual",14,1,"No","No",968.75,1598.52,39,0,0,0
"asus","Ryzen","AMD","Ryzen 7","11th",16,"LPDDR4X",1024,0,"Windows","64-bit",0,"ThinNlight",13.3,1,"No","Yes",1029.07,1344.19,23,3,2,1
"asus","Ryzen","AMD","Ryzen 7","11th",4,"DDR4",512,0,"Windows","32-bit",4,"Casual",16,0,"No","No",876.83,1380.65,36,0,0,0
"asus","Ryzen","AMD","Ryzen 7","11th",4,"DDR4",512,0,"Windows","32-bit",4,"Casual",16,0,"No","No",968.75,1174.64,17,0,0,0
"asus","Ryzen","AMD","Ryzen 9","10th",4,"DDR4",1024,0,"Windows","32-bit",6,"Casual",16,0,"No","No",1683.3,2555.29,34,0,0,0
"asus","Ryzen","AMD","Ryzen 9","8th",4,"DDR4",1024,0,"Windows","64-bit",4,"Casual",16,1,"No","No",1731.74,0,0,0,0,0
"asus","Ryzen","AMD","Ryzen 9","8th",4,"DDR4",1024,0,"Windows","64-bit",4,"Casual",16,1,"No","No",1816.52,0,0,0,0,0
"asus","TUF","AMD","Ryzen 7","11th",4,"DDR4",1024,0,"Windows","32-bit",4,"Gaming",16,0,"No","No",1162.53,1283.64,9,4.7,57,3
"asus","TUF","Intel","Core i5","10th",8,"DDR4",512,0,"Windows","64-bit",4,"Gaming",15.6,1,"No","No",702.31,992.98,29,4.5,3712,412
"asus","TUF","Intel","Core i5","10th",8,"DDR4",512,0,"Windows","64-bit",4,"Gaming",15.6,1,"No","No",774.98,908.2,14,0,0,0
"asus","TUF","Intel","Core i5","10th",8,"DDR4",512,0,"Windows","64-bit",4,"Gaming",15.6,1,"No","Yes",799.2,1089.86,26,4.4,3850,378
"asus","TUF","Intel","Core i5","10th",8,"DDR4",512,0,"Windows","64-bit",4,"Gaming",14,1,"No","No",787.09,992.98,20,4.5,4,0
"asus","TUF","Intel","Core i5","11th",16,"DDR4",512,0,"Windows","64-bit",6,"Casual",15.6,1,"No","Yes",1005.09,1271.53,20,4.4,262,31
"asus","TUF","Intel","Core i5","11th",16,"DDR4",512,0,"Windows","64-bit",6,"Gaming",15.6,1,"No","Yes",1089.86,1574.3,30,4.6,124,17
"asus","TUF","Intel","Core i5","11th",8,"DDR4",1024,0,"Windows","64-bit",4,"Casual",16,1,"No","No",1065.64,1537.97,30,0,0,0
"asus","TUF","Intel","Core i5","11th",8,"DDR4",1024,0,"Windows","64-bit",4,"Gaming",17.3,1,"No","Yes",944.53,1404.75,32,4.4,202,26
"asus","TUF","Intel","Core i5","11th",8,"DDR4",512,0,"Windows","64-bit",4,"Casual",15.6,1,"No","No",932.42,1283.64,27,0,0,0
"asus","Vivo","Intel","Core i3","10th",4,"DDR4",0,1024,"Windows","64-bit",0,"Casual",15.6,0,"No","No",460.22,520.65,11,4.7,7,0
"asus","VivoBook","AMD","Ryzen 3","11th",4,"DDR4",256,0,"Windows","64-bit",0,"Casual",15.6,1,"No","No",460.09,569.09,19,4.2,39,3
"asus","VivoBook","AMD","Ryzen 3","10th",4,"DDR4",256,0,"Windows","64-bit",0,"ThinNlight",15.6,1,"No","Yes",417.83,520.65,19,4.3,2886,375
"asus","VivoBook","AMD","Ryzen 5","11th",16,"DDR4",512,0,"Windows","64-bit",0,"Casual",15.6,0,"No","No",690.2,980.86,29,4.8,4,1
"asus","VivoBook","AMD","Ryzen 5","11th",16,"DDR4",512,0,"Windows","64-bit",0,"Casual",17.3,1,"No","No",944.65,956.64,1,2.7,3,0
"asus","VivoBook","AMD","Ryzen 5","11th",4,"DDR4",256,1024,"Windows","64-bit",0,"Casual",14,1,"No","Yes",762.87,908.2,16,4.2,165,34
"asus","VivoBook","AMD","Ryzen 5","11th",4,"DDR4",512,0,"Windows","64-bit",0,"Casual",14,1,"No","No",714.42,896.09,20,4.3,88,13
"asus","VivoBook","AMD","Ryzen 5","11th",8,"DDR4",256,1024,"Windows","32-bit",0,"Casual",15.6,1,"No","Yes",665.98,956.64,30,4.4,474,65
"asus","VivoBook","AMD","Ryzen 5","11th",8,"DDR4",256,1024,"Windows","64-bit",0,"Casual",15.6,1,"No","No",665.98,956.64,30,4.5,18,3
"asus","VivoBook","AMD","Ryzen 5","11th",8,"DDR4",256,1024,"Windows","64-bit",0,"Casual",15.6,1,"No","No",665.98,956.64,30,4.6,49,6
"asus","VivoBook","AMD","Ryzen 5","11th",8,"DDR4",512,0,"Windows","64-bit",0,"Casual",14,1,"No","No",714.42,896.09,20,4.4,324,34
"asus","VivoBook","AMD","Ryzen 5","11th",8,"DDR4",512,0,"Windows","64-bit",0,"Casual",14,1,"Yes","Yes",756.33,908.2,16,4.4,172,36
"asus","VivoBook","AMD","Ryzen 7","11th",4,"DDR4",1024,0,"Windows","64-bit",0,"Casual",16,1,"No","No",1210.97,1671.19,27,0,0,0
"asus","VivoBook","AMD","Ryzen 7","11th",4,"DDR4",512,0,"Windows","64-bit",0,"Casual",16,1,"No","No",1126.2,1574.3,28,4.7,25,4
"asus","VivoBook","AMD","Ryzen 7","11th",4,"DDR4",512,0,"Windows","64-bit",0,"Casual",16,1,"No","Yes",690.2,908.2,24,0,0,0
"asus","VivoBook","AMD","Ryzen 7","11th",4,"DDR4",512,0,"Windows","64-bit",0,"Casual",14,1,"No","No",774.98,818.11,5,4.2,77,7
"asus","VivoBook","AMD","Ryzen 9","11th",4,"DDR4",1024,0,"Windows","64-bit",0,"Casual",16,1,"No","No",1271.53,1731.74,26,4.5,14,2
"asus","VivoBook","AMD","Ryzen 9","11th",4,"DDR4",1024,0,"Windows","64-bit",0,"Casual",16,1,"No","No",1580.48,1973.96,19,0,0,0
"asus","VivoBook","AMD","Ryzen 9","11th",4,"DDR4",1024,0,"Windows","64-bit",4,"Casual",16,1,"No","No",1973.96,0,0,0,0,0
"asus","VivoBook","AMD","Ryzen 9","11th",4,"DDR4",1024,0,"Windows","64-bit",4,"Casual",16,0,"No","No",1416.86,1816.52,22,0,0,0
"asus","VivoBook","Intel","Celeron Dual","10th",4,"DDR4",0,512,"Windows","64-bit",0,"Casual",15.6,0,"No","No",326.87,351.1,6,0,0,0
"asus","VivoBook","Intel","Celeron Dual","10th",4,"DDR4",256,0,"Windows","64-bit",0,"Casual",15.6,0,"No","No",362,411.65,12,4,7,0
"asus","VivoBook","Intel","Core i3","10th",4,"DDR4",0,1024,"Windows","64-bit",0,"Casual",15.6,1,"No","No",435.87,593.31,26,3.8,17,0
"asus","VivoBook","Intel","Core i3","10th",4,"DDR4",0,1024,"Windows","64-bit",0,"ThinNlight",14.1,0,"No","No",411.65,484.32,15,3.4,31,6
"asus","VivoBook","Intel","Core i3","10th",4,"DDR4",0,1024,"Windows","64-bit",0,"ThinNlight",15.6,1,"No","No",423.76,496.43,14,3.7,4203,490
"asus","VivoBook","Intel","Core i3","10th",4,"DDR4",0,1024,"Windows","64-bit",0,"ThinNlight",15.6,1,"No","Yes",472.21,556.98,15,4,1850,216
"asus","VivoBook","Intel","Core i3","10th",4,"DDR4",256,0,"Windows","64-bit",0,"Casual",15.6,1,"No","No",435.87,569.09,23,0,0,0
"asus","VivoBook","Intel","Core i3","10th",4,"DDR4",512,0,"Windows","64-bit",0,"Casual",15.6,1,"No","No",435.87,605.43,28,4.4,130,12
"asus","VivoBook","Intel","Core i3","10th",4,"DDR4",512,0,"Windows","64-bit",0,"Casual",15.6,1,"No","No",496.43,605.43,18,4.4,4008,519
"asus","VivoBook","Intel","Core i3","10th",4,"DDR4",512,0,"Windows","64-bit",0,"Casual",15.6,1,"No","No",496.43,605.43,18,4.4,4008,519
"asus","VivoBook","Intel","Core i3","10th",4,"DDR4",512,0,"Windows","64-bit",0,"Casual",15.6,1,"No","No",502.48,605.43,17,4.4,4008,519
"asus","VivoBook","Intel","Core i3","10th",8,"DDR4",0,1024,"Windows","64-bit",0,"Casual",14.1,1,"No","No",398.33,569.09,30,3.9,28,4
"asus","VivoBook","Intel","Core i3","10th",8,"DDR4",0,1024,"Windows","64-bit",0,"Casual",15.6,0,"No","No",399.54,532.76,25,2,12,0
"asus","VivoBook","Intel","Core i3","10th",8,"DDR4",256,0,"Windows","64-bit",0,"ThinNlight",14,0,"No","No",411.53,569.09,27,4.4,67,3
"asus","VivoBook","Intel","Core i3","10th",8,"DDR4",512,0,"Windows","64-bit",0,"Casual",15.6,1,"No","No",460.09,617.54,25,4.3,990,108
"asus","VivoBook","Intel","Core i3","11th",4,"DDR4",256,0,"Windows","32-bit",0,"Casual",15.6,1,"No","Yes",435.87,605.43,28,4.3,1479,181
"asus","VivoBook","Intel","Core i3","11th",4,"DDR4",256,0,"Windows","64-bit",0,"Casual",15.6,1,"No","No",484.32,641.76,24,4.4,181,19
"asus","VivoBook","Intel","Core i3","11th",4,"DDR4",256,0,"Windows","64-bit",0,"ThinNlight",15.6,1,"No","No",447.98,544.87,17,4.5,70,9
"asus","VivoBook","Intel","Core i3","11th",4,"DDR4",512,0,"Windows","64-bit",0,"Casual",15.6,1,"No","No",543.66,690.31,21,3.9,7,0
"asus","VivoBook","Intel","Core i3","11th",4,"DDR4",512,0,"Windows","64-bit",0,"Casual",15.6,1,"No","Yes",625.52,762.87,18,0,0,0
"asus","VivoBook","Intel","Core i3","11th",8,"DDR4",0,1024,"Windows","64-bit",0,"Casual",15.6,1,"No","No",468.45,629.65,25,3.2,17,1
"asus","VivoBook","Intel","Core i3","11th",8,"DDR4",0,1024,"Windows","64-bit",0,"Casual",15.6,1,"No","No",471.12,629.65,25,3.9,13,0
"asus","VivoBook","Intel","Core i3","11th",8,"DDR4",256,0,"Windows","64-bit",0,"Casual",14,1,"No","Yes",458.88,629.65,27,4.6,44,5
"asus","VivoBook","Intel","Core i3","11th",8,"DDR4",256,0,"Windows","64-bit",0,"Casual",15.6,0,"No","No",593.31,714.42,16,0,0,0
"asus","VivoBook","Intel","Core i3","11th",8,"DDR4",256,0,"Windows","64-bit",0,"Casual",15.6,1,"No","No",466.15,629.65,25,3.8,19,3
"asus","VivoBook","Intel","Core i3","11th",8,"DDR4",256,0,"Windows","64-bit",0,"Casual",15.6,1,"No","No",556.98,714.42,22,4.5,816,147
"asus","VivoBook","Intel","Core i3","11th",8,"DDR4",256,0,"Windows","64-bit",0,"Casual",15.6,1,"No","No",556.98,714.42,22,4.5,816,147
"asus","VivoBook","Intel","Core i3","11th",8,"DDR4",256,0,"Windows","64-bit",0,"ThinNlight",14,0,"No","No",447.98,641.76,30,4.4,20,1
"asus","VivoBook","Intel","Core i3","11th",8,"DDR4",256,1024,"Windows","64-bit",0,"Casual",14.1,1,"No","Yes",507.33,702.31,27,4.2,53,6
"asus","VivoBook","Intel","Core i3","11th",8,"DDR4",512,0,"Windows","64-bit",0,"Casual",14,1,"No","No",520.65,702.31,25,4.3,30,4
"asus","VivoBook","Intel","Core i3","11th",8,"DDR4",512,0,"Windows","64-bit",0,"Casual",14,1,"No","No",520.65,702.31,25,4.5,40,7
"asus","VivoBook","Intel","Core i3","11th",8,"DDR4",512,0,"Windows","64-bit",0,"Casual",14,1,"No","No",520.65,702.31,25,4.7,74,11
"asus","VivoBook","Intel","Core i3","11th",8,"DDR4",512,0,"Windows","64-bit",0,"Casual",14,1,"No","Yes",544.87,561.83,3,4.4,2058,305
"asus","VivoBook","Intel","Core i3","11th",8,"DDR4",512,0,"Windows","64-bit",0,"Casual",15.6,1,"No","No",593.31,762.87,22,4.5,174,30
"asus","VivoBook","Intel","Core i3","11th",8,"DDR4",512,0,"Windows","64-bit",0,"ThinNlight",14.1,1,"No","Yes",508.54,678.09,25,0,0,0
