"brand","model","processor_brand","processor_name","processor_gnrtn","ram_gb","ram_type","ssd","hdd","os","os_bit","graphic_card_gb","weight","display_size","warranty","Touchscreen","msoffice","latest_price","old_price","discount","star_rating","ratings","reviews"
"HP","Spectre","Intel","Core i5","11th",8,"LPDDR4X","512 GB","0 GB","Windows","64-bit",0,"Casual","13.3",0,"Yes","No",97990,114749,14,5.0,3,1
"HP","Spectre","Intel","Core i5","11th",8,"LPDDR4X","512 GB","0 GB","Windows","64-bit",0,"Casual","16",0,"Yes","No",111999,146194,23,0.0,0,0
"HP","Spectre","Intel","Core i5","11th",8,"LPDDR4X","512 GB","0 GB","Windows","64-bit",0,"Casual","16",1,"Yes","No",129999,155436,16,0.0,0,0
"HP","Spectre","Intel","Core i5","8th",8,"DDR4","256 GB","0 GB","Windows","64-bit",0,"Casual","16",1,"Yes","Yes",136590,151133,9,0.0,0,0
"HP","Spectre","Intel","Core i7","10th",16,"DDR4","1024 GB","0 GB","Windows","64-bit",0,"Casual","16",1,"Yes","No",179990,216368,16,4.2,13,5
"HP","Spectre","Intel","Core i7","10th",16,"DDR4","512 GB","0 GB","Windows","64-bit",0,"Casual","16",1,"Yes","No",162990,192977,15,3.3,3,1
"HP","Spectre","Intel","Core i7","10th",16,"LPDDR3","512 GB","0 GB","Windows","64-bit",0,"Casual","16",1,"Yes","Yes",239759,0,0,0.0,0,0
"HP","Spectre","Intel","Core i7","11th",16,"LPDDR4X","1024 GB","0 GB","Windows","64-bit",0,"Casual","16",1,"Yes","No",149999,178464,15,0.0,0,0
"HP","Spectre","Intel","Core i7","11th",16,"LPDDR4X","1024 GB","0 GB","Windows","64-bit",0,"Casual","16",1,"Yes","No",165000,198825,17,0.0,0,0
"HP","Spectre","Intel","Core i7","11th",16,"LPDDR4X","1024 GB","0 GB","Windows","64-bit",0,"Casual","16",1,"Yes","Yes",128500,152042,15,3.7,3,1
"HP","x360","Intel","Core i3","11th",8,"DDR4","256 GB","0 GB","Windows","64-bit",0,"Casual","14",1,"Yes","No",56490,64923,12,0.0,0,0
"HP","x360","Intel","Core i5","11th",8,"DDR4","256 GB","0 GB","Windows","64-bit",0,"Casual","14",1,"No","No",65390,76436,14,0.0,0,0
"iball","CompBook","Intel","Pentium Quad","10th",4,"DDR3","0 GB","512 GB","Windows","64-bit",0,"Casual","15.6",0,"No","No",13990,19999,30,3.8,1218,209
"Infinix","INBook","Intel","Core i3","10th",8,"LPDDR4X","256 GB","0 GB","Windows","64-bit",0,"ThinNlight","14",0,"No","No",32990,49999,34,4.3,1221,265
"Infinix","INBook","Intel","Core i3","10th",8,"LPDDR4X","256 GB","0 GB","Windows","64-bit",0,"ThinNlight","14",0,"No","No",32990,49999,34,4.3,1221,265
"Infinix","INBook","Intel","Core i5","10th",8,"LPDDR4X","512 GB","0 GB","Windows","64-bit",0,"ThinNlight","14",0,"No","No",42490,59999,29,4.1,383,65
"Infinix","X1","Intel","Core i7","10th",16,"LPDDR4X","512 GB","0 GB","Windows","64-bit",8,"Casual","14",0,"No","No",54990,69999,21,4.3,57,14
"Lenovo","A6-9225","AMD","A6-9225 Processor","10th",4,"DDR4","0 GB","1024 GB","Windows","64-bit",0,"ThinNlight","15.6",0,"No","No",24990,32790,23,3.7,63,12
"Lenovo","APU","AMD","APU Dual","10th",4,"DDR4","0 GB","1024 GB","Windows","64-bit",0,"Casual","15.6",0,"No","No",21896,0,0,3.9,219,18
"Lenovo","B50-70","Intel","Core i5","4th",8,"DDR3","0 GB","1024 GB","Windows","64-bit",0,"Casual","15.6",0,"No","No",52490,0,0,3.8,78,17
"Lenovo","Celeron","Intel","Celeron Dual","10th",4,"DDR4","0 GB","1024 GB","Windows","32-bit",0,"Casual","15.6",0,"No","No",29999,37400,19,3.3,19,1
"Lenovo","Ideapad","AMD","APU Dual","10th",4,"DDR4","0 GB","512 GB","Windows","64-bit",0,"Casual","15.6",0,"No","No",19590,21325,8,3.6,1894,256
"Lenovo","IDEAPAD","AMD","Ryzen 5","11th",4,"DDR4","512 GB","0 GB","Windows","32-bit",0,"Casual","14",1,"No","No",59900,62200,3,3.7,3,0
"Lenovo","Ideapad","AMD","Ryzen 5","11th",8,"DDR4","256 GB","1024 GB","Windows","64-bit",0,"Gaming","15.6",1,"No","Yes",63990,85290,24,4.5,861,116
"Lenovo","IdeaPad","AMD","Ryzen 5","11th",8,"DDR4","512 GB","0 GB","Windows","64-bit",0,"Casual","15.6",1,"No","Yes",52990,78290,32,4.2,39,5
"Lenovo","IdeaPad","AMD","Ryzen 5","11th",8,"DDR4","512 GB","0 GB","Windows","64-bit",0,"ThinNlight","15.6",1,"No","No",48990,68990,28,4.4,219,27
"Lenovo","Ideapad","AMD","Ryzen 5","11th",8,"DDR4","512 GB","0 GB","Windows","64-bit",4,"Gaming","15.6",0,"No","No",59490,89490,33,4.5,92,10
"Lenovo","IdeaPad","AMD","Ryzen 5","11th",8,"DDR4","512 GB","0 GB","Windows","64-bit",4,"Gaming","15.6",1,"No","Yes",56990,83890,32,4.5,162,15
"Lenovo","Ideapad","AMD","Ryzen 7","11th",16,"DDR4","512 GB","0 GB","Windows","64-bit",0,"Casual","14",1,"No","No",73400,108590,32,0.0,0,0
"Lenovo","Ideapad","AMD","Ryzen 7","11th",4,"DDR4","1024 GB","0 GB","Windows","64-bit",0,"Casual","16",1,"No","Yes",77988,117290,33,0.0,0,0
"Lenovo","Ideapad","AMD","Ryzen 7","10th",4,"DDR4","512 GB","0 GB","Windows","64-bit",0,"Casual","15.6",1,"No","Yes",60990,0,0,4.4,530,69
"Lenovo","Ideapad","AMD","Ryzen 7","11th",4,"DDR4","512 GB","0 GB","Windows","64-bit",0,"Casual","15.6",1,"No","Yes",63990,85290,24,4.4,105,10
"Lenovo","IdeaPad","Intel","Celeron Dual","10th",4,"DDR4","256 GB","0 GB","Windows","64-bit",0,"ThinNlight","14",0,"No","No",31999,38999,17,4.0,286,19
"Lenovo","IdeaPad","Intel","Celeron Dual","10th",4,"DDR4","256 GB","0 GB","Windows","64-bit",0,"ThinNlight","15.6",0,"No","No",31799,36999,14,0.0,0,0
"Lenovo","IdeaPad","Intel","Celeron Dual","10th",4,"LPDDR4","0 GB","512 GB","Windows","32-bit",0,"Casual","15.6",0,"No","No",16990,24840,31,3.4,414,54
"Lenovo","IdeaPad","Intel","Celeron Dual","10th",4,"LPDDR4","0 GB","512 GB","Windows","32-bit",0,"Casual","15.6",0,"No","No",24990,34890,28,2.8,70,16
"Lenovo","IdeaPad","Intel","Celeron Dual","10th",4,"LPDDR4X","0 GB","512 GB","Windows","64-bit",0,"Casual","15.6",0,"No","No",25990,40490,35,3.7,84,16
"Lenovo","IdeaPad","Intel","Core i3","10th",4,"DDR4","256 GB","0 GB","Windows","64-bit",0,"Casual","15.6",2,"No","No",38940,48200,19,4.3,758,64
"Lenovo","Ideapad","Intel","Core i3","10th",4,"DDR4","256 GB","0 GB","Windows","64-bit",0,"Casual","15.6",1,"No","Yes",40200,49999,19,3.9,48,1
"Lenovo","IdeaPad","Intel","Core i3","10th",4,"DDR4","256 GB","0 GB","Windows","64-bit",0,"Casual","15.6",1,"No","Yes",41998,56590,25,4.4,529,39
"Lenovo","Ideapad","Intel","Core i3","10th",4,"DDR4","256 GB","0 GB","Windows","64-bit",0,"Casual","15.6",2,"No","Yes",39999,59999,33,0.0,0,0
"Lenovo","IdeaPad","Intel","Core i3","10th",4,"DDR4","256 GB","0 GB","Windows","64-bit",0,"ThinNlight","14",0,"No","No",36490,53790,32,0.0,0,0
"Lenovo","IdeaPad","Intel","Core i3","10th",8,"DDR4","0 GB","1024 GB","Windows","64-bit",0,"ThinNlight","15.6",1,"No","Yes",35990,57290,37,4.0,2124,233
"Lenovo","IdeaPad","Intel","Core i3","10th",8,"DDR4","256 GB","0 GB","Windows","32-bit",0,"ThinNlight","15.6",2,"No","Yes",37990,57990,34,4.3,2080,235
"Lenovo","Ideapad","Intel","Core i3","10th",8,"DDR4","256 GB","0 GB","Windows","64-bit",0,"Casual","15.6",2,"No","Yes",39999,59999,33,5.0,4,0
"Lenovo","IdeaPad","Intel","Core i3","10th",8,"DDR4","256 GB","0 GB","Windows","64-bit",0,"ThinNlight","14",0,"No","No",37990,57990,34,4.2,286,36
"Lenovo","Ideapad","Intel","Core i3","11th",4,"DDR4","256 GB","0 GB","Windows","64-bit",0,"Casual","15.6",0,"No","No",39998,60090,33,4.2,10,1
"Lenovo","Ideapad","Intel","Core i3","11th",4,"DDR4","512 GB","0 GB","Windows","64-bit",0,"Casual","15.6",1,"Yes","Yes",57999,85000,31,3.4,10,2
"Lenovo","Ideapad","Intel","Core i3","11th",8,"DDR4","256 GB","0 GB","Windows","64-bit",0,"Casual","14",1,"Yes","Yes",53990,75490,28,4.4,299,41
"Lenovo","IdeaPad","Intel","Core i3","11th",8,"DDR4","256 GB","0 GB","Windows","64-bit",0,"ThinNlight","14",1,"No","No",38990,60890,35,4.2,33,4
"Lenovo","Ideapad","Intel","Core i3","11th",8,"DDR4","256 GB","0 GB","Windows","64-bit",0,"ThinNlight","14",1,"No","Yes",41990,57290,26,4.4,1084,160
"Lenovo","IdeaPad","Intel","Core i3","11th",8,"DDR4","256 GB","0 GB","Windows","64-bit",0,"ThinNlight","15.6",1,"No","No",39990,61590,35,4.3,543,65
"Lenovo","IdeaPad","Intel","Core i3","11th",8,"DDR4","512 GB","0 GB","Windows","64-bit",0,"ThinNlight","14",1,"Yes","No",54990,79690,30,4.5,245,34
"Lenovo","IdeaPad","Intel","Core i3","11th",8,"DDR4","512 GB","0 GB","Windows","64-bit",0,"ThinNlight","15.6",2,"No","Yes",42990,63790,32,4.4,984,99
"Lenovo","IdeaPad","Intel","Core i5","10th",8,"DDR4","256 GB","1024 GB","Windows","64-bit",4,"Gaming","15.6",0,"No","No",74590,109990,32,4.4,898,128
"Lenovo","IdeaPad","Intel","Core i5","10th",8,"DDR4","256 GB","1024 GB","Windows","64-bit",4,"Gaming","14",0,"No","No",74999,75500,0,4.3,268,25
"Lenovo","IdeaPad","Intel","Core i5","10th",8,"DDR4","512 GB","0 GB","Windows","32-bit",0,"ThinNlight","15.6",2,"No","Yes",48490,64290,24,4.3,126,13
"Lenovo","IdeaPad","Intel","Core i5","10th",8,"DDR4","512 GB","0 GB","Windows","32-bit",2,"Casual","14",2,"No","Yes",58999,65999,10,4.4,45,3
"Lenovo","Ideapad","Intel","Core i5","10th",8,"DDR4","512 GB","0 GB","Windows","64-bit",0,"Casual","15.6",1,"No","Yes",55999,89999,37,0.0,0,0
"Lenovo","IdeaPad","Intel","Core i5","10th",8,"DDR4","512 GB","0 GB","Windows","64-bit",0,"ThinNlight","15.6",1,"No","No",49990,79690,37,0.0,0,0
"Lenovo","Ideapad","Intel","Core i5","10th",8,"DDR4","512 GB","0 GB","Windows","64-bit",2,"Casual","14",1,"Yes","Yes",86999,109000,20,4.7,3,0
"Lenovo","Ideapad","Intel","Core i5","10th",8,"DDR4","512 GB","0 GB","Windows","64-bit",2,"Casual","15.6",1,"No","Yes",57500,86720,33,0.0,0,0
"Lenovo","IdeaPad","Intel","Core i5","10th",8,"DDR4","512 GB","0 GB","Windows","64-bit",4,"Gaming","14",0,"No","No",69899,73899,5,4.3,474,37
"lenovo","Ideapad","Intel","Core i5","10th",8,"LPDDR4","0 GB","512 GB","DOS","32-bit",0,"Casual","15.6",0,"No","No",72990,90000,18,4.2,204,19
"Lenovo","Ideapad","Intel","Core i5","10th",8,"LPDDR4","0 GB","512 GB","DOS","32-bit",2,"Casual","15.6",0,"No","No",46990,62290,24,4.2,4428,569
"Lenovo","IdeaPad","Intel","Core i5","11th",16,"DDR4","512 GB","0 GB","Windows","64-bit",0,"ThinNlight","14",0,"No","No",61990,97890,36,4.2,56,7
"Lenovo","IdeaPad","Intel","Core i5","11th",16,"DDR4","512 GB","0 GB","Windows","64-bit",0,"ThinNlight","15.6",0,"No","No",64990,97890,33,0.0,0,0
"Lenovo","Ideapad","Intel","Core i5","11th",16,"DDR4","512 GB","0 GB","Windows","64-bit",0,"ThinNlight","15.6",1,"No","Yes",62300,101390,38,4.4,825,95
"Lenovo","Ideapad","Intel","Core i5","11th",16,"DDR4","512 GB","0 GB","Windows","64-bit",2,"Casual","15.6",1,"No","Yes",70990,104890,32,4.2,67,4
"Lenovo","Ideapad","Intel","Core i5","11th",8,"DDR4","256 GB","0 GB","Windows","64-bit",0,"Casual","15.6",1,"No","Yes",61999,68999,10,2.8,4,0
"Lenovo","Ideapad","Intel","Core i5","11th",8,"DDR4","256 GB","0 GB","Windows","64-bit",0,"Casual","15.6",2,"No","Yes",49490,75390,34,4.3,365,35
"Lenovo","Ideapad","Intel","Core i5","11th",8,"DDR4","256 GB","1024 GB","Windows","64-bit",2,"Casual","15.6",1,"No","Yes",59990,93690,35,4.3,52,4
"Lenovo","Ideapad","Intel","Core i5","11th",8,"DDR4","256 GB","1024 GB","Windows","64-bit",2,"Casual","15.6",1,"No","Yes",65990,99290,33,4.2,241,19
"Lenovo","IdeaPad","Intel","Core i5","11th",8,"DDR4","512 GB","0 GB","Windows","32-bit",2,"Casual","16",1,"No","Yes",70990,113290,37,4.6,11,3
"Lenovo","Ideapad","Intel","Core i5","11th",8,"DDR4","512 GB","0 GB","Windows","64-bit",0,"Casual","14",2,"No","Yes",52990,74390,28,4.2,300,24
"Lenovo","Ideapad","Intel","Core i5","11th",8,"DDR4","512 GB","0 GB","Windows","64-bit",0,"Casual","14",2,"No","Yes",62998,79890,21,4.3,739,71
"Lenovo","IdeaPad","Intel","Core i5","11th",8,"DDR4","512 GB","0 GB","Windows","64-bit",0,"ThinNlight","14",1,"No","No",55990,89790,37,0.0,0,0
"Lenovo","IdeaPad","Intel","Core i5","11th",8,"DDR4","512 GB","0 GB","Windows","64-bit",0,"ThinNlight","15.6",1,"No","Yes",53990,79890,32,4.2,61,2
"Lenovo","IdeaPad","Intel","Core i5","11th",8,"DDR4","512 GB","0 GB","Windows","64-bit",0,"ThinNlight","15.6",2,"No","Yes",51990,88990,41,4.2,85,4
"Lenovo","IdeaPad","Intel","Core i5","11th",8,"DDR4","512 GB","0 GB","Windows","64-bit",0,"ThinNlight","16",1,"No","Yes",69990,104890,33,4.6,10,2
"Lenovo","Ideapad","Intel","Core i5","11th",8,"DDR4","512 GB","0 GB","Windows","64-bit",0,"ThinNlight","14",1,"No","Yes",55990,65438,14,4.2,75,9
"Lenovo","IdeaPad","Intel","Core i5","11th",8,"DDR4","512 GB","0 GB","Windows","64-bit",4,"Gaming","15.6",0,"No","No",60990,93690,34,3.9,14,6
"Lenovo","IdeaPad","Intel","Core i5","11th",8,"DDR4","512 GB","0 GB","Windows","64-bit",4,"Gaming","15.6",0,"No","No",59990,93690,35,3.9,44,6
"Lenovo","Ideapad","Intel","Core i5","8th",8,"DDR4","0 GB","1024 GB","Windows","64-bit",4,"Casual","14",1,"No","No",56990,62594,8,4.0,21,5
"Lenovo","Ideapad","Intel","Core i5","8th",8,"DDR4","512 GB","0 GB","Windows","64-bit",0,"ThinNlight","13.3",1,"No","Yes",74990,83458,10,3.3,3,1
"Lenovo","Ideapad","Intel","Core i5","8th",8,"DDR4","512 GB","0 GB","Windows","64-bit",2,"Casual","14",1,"No","Yes",59999,80000,25,4.4,22,3
"Lenovo","IdeaPad","Intel","Core i7","10th",8,"DDR4","512 GB","0 GB","Windows","64-bit",4,"Gaming","15.6",1,"No","Yes",68990,99290,30,4.5,44,2
"Lenovo","IdeaPad","Intel","Core i7","11th",16,"DDR4","512 GB","0 GB","Windows","64-bit",0,"Casual","14",1,"Yes","Yes",85990,125890,31,4.4,77,10
"Lenovo","IdeaPad","Intel","Core i7","11th",8,"DDR4","512 GB","0 GB","Windows","64-bit",4,"Gaming","15.6",0,"No","No",79990,118890,32,4.0,5,2
"Lenovo","Ideapad","Intel","Core i7","8th",16,"DDR4","512 GB","0 GB","Windows","64-bit",0,"ThinNlight","15.6",1,"No","Yes",86000,0,0,0.0,0,0
"Lenovo","IdeaPad","Intel","Ryzen 7","11th",4,"DDR4","512 GB","0 GB","Windows","32-bit",4,"Casual","16",3,"No","Yes",81490,137000,40,0.0,0,0
"Lenovo","Intel","Intel","Core i7","11th",16,"DDR4","512 GB","0 GB","Windows","32-bit",0,"Casual","14",0,"No","No",110999,139000,20,0.0,0,0
"Lenovo","Legion","AMD","Ryzen 5","11th",4,"DDR4","512 GB","0 GB","Windows","64-bit",4,"Casual","16",0,"No","No",76498,107690,28,0.0,0,0
"Lenovo","Legion","AMD","Ryzen 5","11th",8,"DDR4","256 GB","1024 GB","Windows","64-bit",4,"Casual","15.6",0,"No","No",68500,90890,24,4.5,271,24
"Lenovo","Legion","AMD","Ryzen 5","11th",8,"DDR4","512 GB","0 GB","Windows","64-bit",4,"Casual","15.6",0,"No","No",69990,107690,35,4.3,9,0
"Lenovo","Legion","AMD","Ryzen 7","11th",4,"DDR4","1024 GB","0 GB","Windows","64-bit",6,"Casual","16",1,"No","Yes",130990,181890,27,0.0,0,0
"Lenovo","Legion","Intel","Core i5","10th",8,"DDR4","512 GB","0 GB","Windows","64-bit",4,"Casual","15.6",1,"No","Yes",66490,93690,29,4.4,282,36
"Lenovo","Legion","Intel","Core i5","9th",8,"DDR4","256 GB","1024 GB","Windows","64-bit",4,"Casual","15.6",1,"No","Yes",60990,86690,29,4.3,131,17
"Lenovo","Legion","Intel","Core i5","9th",8,"DDR4","512 GB","0 GB","Windows","64-bit",4,"Casual","15.6",0,"No","No",59990,84990,29,3.8,9,1
"Lenovo","Legion","Intel","Core i7","10th",16,"DDR4","1024 GB","0 GB","Windows","64-bit",8,"Casual","15.6",1,"No","Yes",234990,349890,32,0.0,0,0
"Lenovo","Legion","Intel","Core i7","11th",16,"DDR4","1024 GB","0 GB","Windows","64-bit",6,"Casual","16",0,"No","No",151098,224490,32,4.4,7,0
"Lenovo","Legion","Intel","Core i7","11th",16,"DDR4","512 GB","0 GB","Windows","64-bit",4,"Casual","15.6",1,"No","Yes",99990,153490,34,4.4,11,3
"Lenovo","Legion","Intel","Genuine Windows","10th",4,"DDR4","0 GB","512 GB","DOS","32-bit",4,"Casual","16",0,"No","No",77890,110890,29,4.4,208,57
"Lenovo","Lenovo","AMD","Ryzen 7","11th",16,"DDR4","512 GB","0 GB","Windows","64-bit",4,"Casual","15.6",1,"No","Yes",99990,138490,27,4.6,26,1
"Lenovo",,"Intel","Core i3","10th",4,"DDR4","0 GB","1024 GB","Windows","64-bit",0,"Casual","15.6",0,"No","No",38999,42705,8,3.8,65,5
"Lenovo",,"Intel","Core i3","10th",4,"DDR4","0 GB","1024 GB","Windows","64-bit",0,"ThinNlight","15.6",1,"No","No",36990,57990,36,3.7,103,10
"Lenovo",,"Intel","Core i3","10th",4,"DDR4","256 GB","0 GB","Windows","32-bit",0,"Casual","15.6",0,"No","No",40990,48900,16,5.0,1,1
"Lenovo",,"Intel","Core i3","10th",4,"DDR4","256 GB","0 GB","Windows","32-bit",0,"Casual","15.6",0,"No","No",40990,56800,27,3.7,3,0
"Lenovo",,"Intel","Core i3","10th",4,"DDR4","256 GB","0 GB","Windows","32-bit",0,"Casual","15.6",0,"No","No",41990,49800,15,3.7,3,0
"Lenovo",,"Intel","Core i3","10th",8,"DDR4","0 GB","1024 GB","Windows","32-bit",0,"Casual","15.6",0,"No","No",38990,55890,30,0.0,0,0
"Lenovo",,"Intel","Core i3","10th",8,"DDR4","0 GB","1024 GB","Windows","32-bit",0,"Casual","15.6",0,"No","No",38999,50990,23,3.6,7,2
"Lenovo",,"Intel","Core i3","10th",8,"DDR4","256 GB","0 GB","Windows","32-bit",0,"Casual","15.6",0,"No","No",38970,56590,31,0.0,0,0
"Lenovo",,"Intel","Core i3","10th",8,"DDR4","512 GB","0 GB","Windows","64-bit",0,"ThinNlight","15.6",1,"No","No",38990,62190,37,3.9,13,1
"Lenovo",,"Intel","Core i3","11th",4,"DDR4","256 GB","0 GB","Windows","64-bit",0,"ThinNlight","15",1,"No","Yes",38990,51544,24,4.4,106,13
"Lenovo",,"Intel","Core i5","10th",4,"DDR4","0 GB","1024 GB","Windows","32-bit",0,"Casual","14",0,"No","No",49999,59000,15,0.0,0,0
"Lenovo",,"Intel","Core i5","11th",8,"DDR4","512 GB","0 GB","Windows","32-bit",0,"Casual","16",1,"No","Yes",77990,80366,2,4.3,17,2
"Lenovo",,"Intel","Core i5","11th",8,"DDR4","512 GB","0 GB","Windows","32-bit",2,"Casual","15.6",1,"No","Yes",84086,0,0,3.5,8,3
"Lenovo",,"Intel","Core i5","11th",8,"DDR4","512 GB","0 GB","Windows","64-bit",0,"ThinNlight","14",1,"No","Yes",54990,66470,17,4.2,9,1
"Lenovo",,"Intel","Core i5","11th",8,"DDR4","512 GB","0 GB","Windows","64-bit",0,"ThinNlight","15.6",1,"No","No",52990,84890,37,0.0,0,0
"Lenovo",,"Intel","Core i5","7th",8,"DDR4","0 GB","1024 GB","Windows","32-bit",2,"Casual","15.6",0,"No","No",57999,82999,30,0.0,0,0
"Lenovo",,"Intel","Core i7","10th",16,"DDR4","512 GB","0 GB","Windows","32-bit",2,"Casual","16",0,"No","No",162399,206997,21,0.0,0,0
"Lenovo",,"Intel","Core i7","10th",16,"LPDDR3","512 GB","0 GB","Windows","64-bit",0,"ThinNlight","16",0,"No","No",211753,214760,1,0.0,0,0
"Lenovo",,"Intel","Core i7","11th",16,"DDR4","512 GB","0 GB","Windows","32-bit",0,"Casual","16",0,"Yes","No",88488,96995,8,0.0,0,0
"Lenovo",,"Intel","Core i7","8th",16,"DDR4","512 GB","0 GB","Windows","64-bit",2,"ThinNlight","16",0,"No","No",244801,0,0,0.0,0,0
"Lenovo",,"Intel","Core i7","9th",16,"DDR4","1024 GB","0 GB","Windows","64-bit",4,"ThinNlight","16",0,"No","No",229900,272000,15,0.0,0,0
"Lenovo",,"Intel","Core i9","10th",16,"DDR4","1024 GB","0 GB","Windows","32-bit",8,"Casual","15.6",0,"No","No",265998,349890,23,0.0,0,0
"Lenovo","Ryzen","AMD","Ryzen 3","10th",4,"DDR4","0 GB","1024 GB","Windows","64-bit",0,"Casual","15.6",0,"No","No",34990,36923,5,3.3,38,6
"Lenovo","Ryzen","AMD","Ryzen 7","11th",4,"DDR4","512 GB","0 GB","Windows","64-bit",4,"Casual","16",0,"No","No",73138,112990,35,3.0,4,1
"Lenovo","Ryzen","AMD","Ryzen 7","11th",4,"DDR4","512 GB","0 GB","Windows","64-bit",4,"Casual","16",1,"No","No",106990,152490,29,0.0,0,0
"Lenovo","Ryzen","AMD","Ryzen 7","11th",4,"DDR4","512 GB","0 GB","Windows","64-bit",4,"Casual","16",1,"No","Yes",84988,111890,24,0.0,0,0
"Lenovo","Ryzen","AMD","Ryzen 7","11th",4,"DDR4","512 GB","1024 GB","Windows","32-bit",0,"Casual","16",0,"No","No",80490,118898,32,0.0,0,0
"Lenovo","ThinkBook","Intel","Core i5","11th",16,"DDR4","512 GB","0 GB","Windows","64-bit",0,"Casual","13",1,"No","Yes",64990,120708,46,4.4,46,4
"Lenovo","ThinkBook","Intel","Core i5","11th",8,"DDR4","1024 GB","0 GB","Windows","64-bit",0,"ThinNlight","13.3",1,"No","Yes",64990,121608,46,3.0,4,0
"Lenovo","Thinkbook","Intel","Core i5","11th",8,"DDR4","512 GB","0 GB","Windows","64-bit",0,"Casual","14",3,"Yes","Yes",64990,151557,57,4.0,48,12
"Lenovo","Thinkbook","Intel","Core i5","11th",8,"DDR4","512 GB","0 GB","Windows","64-bit",0,"Casual","16",3,"Yes","Yes",68990,159180,56,4.6,44,8
"Lenovo","ThinkBook","Intel","Core i5","11th",8,"DDR4","512 GB","0 GB","Windows","64-bit",0,"Casual","15.6",1,"No","Yes",59990,112608,46,4.4,26,4
"Lenovo","Thinkbook","Intel","Core i5","11th",8,"DDR4","512 GB","0 GB","Windows","64-bit",0,"ThinNlight","15",1,"No","Yes",59990,115167,47,4.3,37,2
"Lenovo","Thinkbook","Intel","Core i7","11th",16,"DDR4","512 GB","0 GB","Windows","64-bit",0,"Casual","14",3,"Yes","Yes",84990,109696,22,4.5,13,2
"Lenovo","ThinkBook","Intel","Core i7","11th",16,"LPDDR4","1024 GB","0 GB","Windows","64-bit",0,"Casual","13",1,"No","Yes",85990,148158,41,3.4,7,2
"Lenovo","Thinkpad","AMD","Ryzen 5","10th",8,"DDR4","512 GB","0 GB","DOS","64-bit",0,"ThinNlight","14",0,"No","No",57490,78400,26,4.2,18,4
"Lenovo","ThinkPad","Intel","Core i3","11th",4,"DDR4","256 GB","0 GB","Windows","64-bit",0,"Casual","15.6",1,"No","Yes",44990,59239,24,4.1,42,4
"Lenovo","ThinkPad","Intel","Core i5","10th",8,"DDR4","512 GB","0 GB","Windows","64-bit",0,"ThinNlight","16",3,"No","No",147000,0,0,0.0,0,0
"Lenovo","ThinkPad","Intel","Core i5","10th",8,"DDR4","512 GB","512 GB","Windows","64-bit",0,"ThinNlight","16",3,"Yes","No",155411,0,0,0.0,0,0
"Lenovo","ThinkPad","Intel","Core i5","10th",8,"DDR4","512 GB","512 GB","Windows","64-bit",0,"ThinNlight","16",3,"Yes","No",125394,146680,14,0.0,0,0
"Lenovo","ThinkPad","Intel","Core i5","11th",8,"DDR4","512 GB","0 GB","Windows","64-bit",0,"Casual","15.6",1,"No","Yes",65990,78109,15,4.6,17,4
"Lenovo","ThinkPad","Intel","Core i5","11th",8,"DDR4","512 GB","0 GB","Windows","64-bit",0,"Casual","14",1,"No","Yes",64990,77487,16,4.4,125,11
"Lenovo","ThinkPad","Intel","Core i5","11th",8,"DDR4","512 GB","0 GB","Windows","64-bit",0,"ThinNlight","14",1,"No","Yes",65990,75879,13,4.1,31,2
"Lenovo","ThinkPad","Intel","Core i5","11th",8,"DDR4","512 GB","0 GB","Windows","64-bit",0,"ThinNlight","14",1,"No","Yes",67990,76915,11,4.8,9,0
"Lenovo","ThinkPad","Intel","Core i7","10th",16,"DDR4","512 GB","0 GB","Windows","64-bit",0,"ThinNlight","16",3,"No","No",174527,0,0,0.0,0,0
"Lenovo","ThinkPad","Intel","Core i7","10th",16,"DDR4","512 GB","0 GB","Windows","64-bit",0,"ThinNlight","16",0,"No","No",162299,178999,9,0.0,0,0
"Lenovo","Thinpad","Intel","Core i5","11th",8,"DDR4","512 GB","0 GB","Windows","64-bit",2,"Casual","16",0,"No","No",89998,101525,11,0.0,0,0
"Lenovo","v15","Intel","Core i3","10th",4,"DDR4","0 GB","1024 GB","Windows","64-bit",0,"Casual","15.6",0,"No","No",39999,43999,9,3.1,8,1
"Lenovo","V15","Intel","Core i3","11th",4,"DDR4","256 GB","0 GB","Windows","64-bit",0,"ThinNlight","15.6",0,"No","No",43990,50250,12,0.0,0,0
"Lenovo","X390","Intel","Core i5","10th",8,"DDR4","512 GB","0 GB","Windows","64-bit",0,"Casual","16",0,"No","No",113590,120000,5,0.0,0,0
"Lenovo","Yoga","AMD","Ryzen 5","11th",4,"DDR4","512 GB","0 GB","Windows","64-bit",0,"ThinNlight","16",1,"Yes","Yes",77990,104890,25,0.0,0,0
"Lenovo","Yoga","AMD","Ryzen 5","11th",4,"LPDDR4X","1024 GB","0 GB","Windows","64-bit",0,"ThinNlight","16",3,"Yes","Yes",81978,123090,33,0.0,0,0
"Lenovo","Yoga","AMD","Ryzen 5","11th",4,"LPDDR4X","512 GB","0 GB","Windows","64-bit",0,"ThinNlight","16",3,"Yes","Yes",74798,104890,28,0.0,0,0
"Lenovo","Yoga","AMD","Ryzen 7","11th",4,"DDR4","512 GB","0 GB","Windows","64-bit",0,"Casual","16",1,"Yes","No",78990,125888,37,4.7,6,0
